ISIN,name,ticker,bourso_symbol
FR0007371703p,INDOSUEZ VALEURS,,MP-800288
FR0007371729p,VENDOME SELECTION,,MP-800291
FR0007373469p,KBL RICHELIEU FRANCE C,,
FR0007374145p,LCL ACTIONS OR MONDE,,MP-800606
FR0007385000p,AVIVA FRANCE OPPORTUNITES,,MP-800049
FR0007385141p,COFINFONDS,,MP-802865
FR0007385695p,MONCEAU PORTEFEUILLE AC,,0P00002ALI
FR0007386313p,SLGP SHORT BONDS P,,MP-805854
FR0007387071p,R MIDCAP FRANCE,,MP-801451
FR0007387543p,UFF EURO-VALEUR X,,
FR0007388004p,GESTION PRIVEE RENDEMENT P (C),,
FR0007389002p,COGEFI RENDEMENT P,,MP-805838
FR0007390174p,CM-CIC OR ET MAT C,,MP-800439
FR0007390596p,CNP ACP 10,,
FR0007392113p,INTER ACTIONS EUROLAND,,MP-409094
FR0007392998p,PALATINE PACIFIQUE,,
FR0007393038p,PALATINE AMERIQUE,,MP-801039
FR0007394762p,PORTZAMPARC ACTIONS FRANCE C,,MP-800577
FR0007413117p,MARTIN MAUREL SELECTMANAGERS D,,MP-801185
FR0007417514p,BRONGNIART PATRIMOINE P,,MP-801720
FR0007430806p,DECOUVERTES (D),,MP-801960
FR0007432208p,ALLIANZ FINANCE ACTIONS FRANCE,,MP-800586
FR0007433669p,NATIO-FONDS COMPTES GERES,,MP-518686
FR0007436969p,UFF RENDEMENT DIVERSIFIE A,,MP-800900
FR0007437090p,UFF AVENIR EURO-VALEUR,,MP-800899
FR0007437124p,UFF DIVERSIFIE 0-70 A,,MP-800897
FR0007438429p,STRATEGIE OBLIG 7/10,,MP-467565
FR0007442496p,R COURT TERME (C),,MP-806142
FR0007445838p,FG DIVERSIFIE,,
FR0007446125p,OPTIMUM DIVERSIFIE INTERNATIONAL,,MP-801196
FR0007447362p,PORTFOLIO LCR GOV C,,
FR0007447891p,HYMNOS P,,MP-801312
FR0007450002p,COMGEST NOUVELLE ASIE,,MP-800679
FR0007451398p,NEUILLY PLACEMENTS,,
FR0007451703p,STRATEGIE FRANCE,,MP-964311
FR0007453477p,RENTABILITE MOBILIERE,,MP-506997
FR0007455894p,ECOFI PLUS MULTI,,MP-801066
FR0007457890p,BMM PIERRE CAPITALISATION P,,MP-801192
FR0007459805p,Valretraite2 Fcp,,MP-422826
FR0007460464p,UNOFI-FRANCE (D),,0P00000HBJ
FR0007460480p,UNOFI-EXPANSION (C),,MP-534280
FR0007460944p,Agf Asac Act.Fcp,,
FR0007460951p,GSD PATRIMOINE,,MP-805496
FR0007462833p,ECOFI ANNUEL,,MP-806561
FR0007465075p,ECOFI QUANT OBLIGATIONS,,MP-800829
FR0007466537p,Uapcompt-Ecu Fcp,,MP-394873
FR0007466552p,COMPT - IMMOBILIER,,MP-400037
FR0007468764p,FRANCE EPARGNE ACTIONS D,,MP-964360
FR0007468798p,BMM EURO PME P,,MP-803202
FR0007468830p,SIMBAD FLEXIBLE C,,MP-964185
FR0007469440p,ELLIPSE,,0P0000N41F
FR0007471248p,IRIS EUROPE,,MP-802657
FR0007472501p,EPARGNE FRANCAISE,,MP-801531
FR0007472691p,ALLIANZ EURO HIGH YIELD R (D),,MP-802415
FR0007474424p,FORCE OPTIMA 2,,
FR0007475827p,ARGOFUND MODERE,,MP-806016
FR0007475843p,SELECTION MULTI-GERANTS ASIE EMERGENTE A,,MP-801805
FR0007475959p,GENERALI AUDACE EUROPE,,MP-804206
FR0007476346p,LBPAM MONE PLUS,,
FR0007476734p,MEYERBEER TRESORERIE (C),,MP-801564
FR0007477047p,FEDERATION EP,,MP-610757
FR0007477146p,AMUNDI ARBITRAGE VAR 2 I,,MP-802454
FR0007477625p,NATIXIS SUSTAINABLE EURO SOVEREIGN 1-3 C,,MP-801894
FR0007478557p,BSO FRANCE P,,MP-802616
FR0007478763p,LF BOISSIERE,,MP-275489
FR0007479365p,SOPRANE ACTIONS FRANCE (C),,MP-801123
FR0007479944p,CPR 3-5 EURO SR P,,
FR0007480363p,HSBC DYNAFLEXIBLE AD,,MP-806088
FR0007480389p,CROISSANCE DIVERSIFIEE I,,MP-802060
FR0007480652p,ACER ACTIONS,,MP-802117
FR0007481429p,MANSARTIS ASIE,,MP-958884
FR0007481536p,AMUNDI PULSACTIONS,,MP-965224
FR0007481718p,ASSURDIX,,MP-578714
FR0007481817p,LCL ALLOCATION DYNAMIQUE,,MP-807742
FR0007481858p,CM-CIC FRANCE EMPLOI,,MP-801736
FR0007482591p,LFP FRANCE PME (C),,MP-801535
FR0007483474p,COVeA ACTIONS RENDEMENT,,MP-801772
FR0007485230p,HOTTINGUER ACTIONS EUROPE,,MP-802111
FR0007485263p,AVIVA ACTIONS FRANCE,,MP-801279
FR0007485719p,GUTENBERG ACTIONS,,MP-806879
FR0007486576p,PLUVALOR 2 (C),,MP-381149
FR0007486634p,HSBC MONETAIRE,,MP-803526
FR0007488267p,FRANCE SELECTION VALEURS,,MP-801163
FR0007488507p,EXPERT ACTIONS EUROPE C,,MP-801160
FR0007488671p,AVIVA INTEROBLIG,,MP-801280
FR0007490131p,CHARMOZ,,
FR0007490560p,ELAN 2004,,0P00002AYO
FR0007492525p,MITRA,,MP-801893
FR0007492566p,INDICE VALOR (D),,MP-958965
FR0007492665p,COMPT CONVERTIBLES,,MP-394870
FR0007492681p,COMPT - PACIFIQUE,,MP-400082
FR0007492707p,STRATEGIE DYNAMIQUE,,
FR0007492749p,ALLIANZ ACTIONS EMERGENTES,,MP-802417
FR0007493051p,DIVERSIS,,MP-420384
FR0007493390p,INDICE VALOR (C),,MP-442910
FR0007494703p,AG2R LA MONDIALE ACTIONS EUROPE ISR IC,,MP-805139
FR0007494760p,GENERALI PRUDENCE P,,MP-804203
FR0007494778p,GENERALI EQUILIBRE P,,MP-804204
FR0007494786p,GENERALI DYNAMISME P,,MP-804205
FR0007495049p,HMG RENDEMENT,,MP-801949
FR0007495171p,UNION HIGH YIELD (C),,
FR0007495593p,MANSARTIS INVESTISSEMENTS (C),,MP-181669
FR0007495601p,MANSARTIS EUROPE C,,MP-937928
FR0007496047p,BNP PARIBAS CASH INVEST P,,MP-803246
FR0007497425p,CHAUSSIER CROISSANCE,,MP-802724
FR0007497789p,COVeA ACTIONS INVESTISSEMENT,,MP-806111
FR0007497813p,OBLIVALOR (D),,MP-305918
FR0007498480p,OBJECTIF COURT TERME EURO A,,MP-804596
FR0007499470p,INTERVALOR (D),,MP-958966
FR0010001214p,AMUNDI CREDIT 1-3 EURO I,,MP-800047
FR0010004663p,ALLIANZ ACTIONS EURO C,,MP-828445
FR0010007542p,ENTREPRENEURS,,
FR0010010124p,PLURI-INVESTISSEMENTS,,MP-541507
FR0010010827p,LYXOR ETF FTSE MIB,MIB,1rTMIB
FR0010010876p,ARC PATRIMOINE,,MP-805846
FR0010011171p,AXA OR ET MATIERES PREMIERES (C),,MP-805613
FR0010013805p,OPALE PATRIMOINE P,,MP-964353
FR0010013987p,EURO CAPITAL DURABLE I,,MP-804884
FR0010014480p,OFI CONVERTIBLES TAUX EURO (C),,MP-805869
FR0010015016p,ATLAS MAROC,,MP-806159
FR0010016477p,CANDRIAM INDEX ARBITRAGE C,,MP-989005
FR0010016816p,LBPAM PREMIERE MONETAIRE E,,
FR0010016857p,LBPAM RESPONSABLE PREMIERE MOYEN TERME,,
FR0010018192p,UNION ENTREPRENEURS C,,MP-801241
FR0010018309p,LBPAM RESPONSABLE PREMIERE LONG TERME (C),,MP-802679
FR0010018317p,LBPAM RESPONSABLE PREMIERE LONG TERME (D),,MP-802680
FR0010020537p,INDOSUEZ ALPHA LONG TERME C,,
FR0010021576p,BNP PARIBAS RETRAITE 50 P (D),,MP-829160
FR0010021733p,NATIXIS ACTIONS EURO RC,,MP-829520
FR0010025023p,TIKEHAU INCOME CROSS ASSETS (C),,
FR0010025049p,LCL OBLIGATIONS DIVERSIFICATION C,,MP-807645
FR0010027862p,HUGAU PATRIMOINE C,,MP-815015
FR0010028704p,VP ACTIONS RENDEMENT EURO (C),,
FR0010028761p,BNP PARIBAS CONVERTIBLES EUROPE P,,MP-800787
FR0010028902p,BNP PARIBAS VALEURS FRANCAISES P (C),,MP-800178
FR0010028969p,BNP PARIBAS ETHEIS (D),,MP-805225
FR0010028985p,FRUCTI ISR OBLI EURO R (C),,MP-809874
FR0010032326p,ALLIANZ EURO HIGH YIELD R (C),,MP-805965
FR0010032573p,AMUNDI OBLIG INTERNATIONALES (EUR) I,,MP-809588
FR0010033142p,NATIXIS ACTIONS EURO RD,,MP-805881
FR0010033589p,CANDRIAM MULTI-STRATEGIES C,,MP-808889
FR0010034892p,GENERALI EURO CONVERTIBLES A,,MP-806285
FR0010035162p,AMUNDI CREDIT EURO ISR I (C),,MP-806120
FR0010036962p,ATOUT VERT HORIZON C,,MP-806105
FR0010037341p,UNION EUROPE GROWTH C,,MP-802280
FR0010041822p,EDMOND DE ROTHSCHILD PATRIMOINE A,,MP-805760
FR0010042176p,NATIXIS ACTIONS EURO MICRO CAPS,,MP-803302
FR0010045641p,FCP OBJECTIF HORIZON 2037-2039,,MP-292968
FR0010052266p,PERSEIS AVANTAGE CONVERTIBLES,,MP-311348
FR0010057075p,ECUREUIL OBLI EURO C,,MP-829387
FR0010057414p,SOGERETRAITE ACTIONS C,,MP-460803
FR0010058008p,DNCA VALUE EUROPE C,,MP-806042
FR0010058164p,OFI RISK ARB ABSOLU A,,MP-183600
FR0010058529p,AAA ACTIONS AGRO ALIMENTAIRE R (C),,MP-809846
FR0010058628p,HSBC SMALL CAP FRANCE A,,MP-809651
FR0010061283p,HSBC OBLIG DEVELOPPEMENT DURABLE AC,,MP-805953
FR0010062695p,AAA ACTIONS AGRO ALIMENTAIRE R (D),,MP-829720
FR0010069336p,ECUREUIL ACTIONS ASIE (C),,MP-800699
FR0010069450p,ECUREUIL ACTIONS MONDE (C),,MP-800698
FR0010071498p,DINVEST CONVICTIONS EUR,,0P00005ZGR
FR0010072678p,GASPAL EURO OPPORTUNITES,,MP-806492
FR0010074666p,AXA ROSENBERG EUROBLOC,,MP-958833
FR0010074682p,AXA ROSENBERG INTERNATIONAL,,MP-958714
FR0010074690p,ABP DIVERSIFIE,,MP-958926
FR0010074914p,SWISS LIFE FUNDS (F) EQUITY EUROPE MINIMUM VOLATIL,,MP-803123
FR0010075796p,ECUREUIL PROFIL 90,,MP-828531
FR0010075804p,ECUREUIL ACTIONS EUROPEENNES (C),,
FR0010076430p,PROFILEA EUROPE MULTIGESTION DYNAMIQUE C,,MP-802701
FR0010076547p,PROFILEA MONDE MULTIGESTION DYNAMIQUE C,,MP-802430
FR0010076612p,BNP PARIBAS FLOREAL 70,,0P00002AUC
FR0010076638p,BNP PARIBAS FLOREAL 30,,0P00002AAX
FR0010076893p,BNP PARIBAS OBLI ETHEIS P (C),,MP-805867
FR0010077172p,BNP PARIBAS MIDCAP EUROPE P,,MP-829879
FR0010077321p,BNP PARIBAS FINANCE EUROPE,,MP-805107
FR0010077362p,BNP PARIBAS EUROPE DIVIDENDE (C),,
FR0010077412p,BNP PARIBAS DEVELOPPEMENT HUMAIN P,,MP-805108
FR0010077453p,BNP PARIBAS TECHNOLOGIES EUROPE,,MP-805109
FR0010077461p,BNP PARIBAS ENERGIE EUROPE,,MP-805106
FR0010077859p,BNP PARIBAS MIDCAP FRANCE (D),,MP-829696
FR0010077917p,INDEPENDANT PATRIMOINE,,MP-805451
FR0010077974p,MONETAIRE BIO,,
FR0010078170p,EVOLIO ACTIONS,,MP-536847
FR0010078279p,ELITE 1818 COURT TERME DYNAMIQUE,,MP-806098
FR0010083501p,ECUREUIL PROFIL 75,,MP-828532
FR0010083519p,ECUREUIL TECHNOLOGIES (C),,
FR0010083535p,EURO RENDEMENT PATRIMOINE,,MP-806206
FR0010083634p,SELECTION ACTION RENDEMENT,,MP-806144
FR0010085530p,MONTAIGNE CAPITAL EUROPE INTERNATIONALE,,
FR0010086454p,ECUREUIL ACTIONS EUROPEENNES (D),,
FR0010086470p,GROUPAMA ACTIONS RETRAITE,,MP-806114
FR0010086512p,GENERALI INVESTISSEMENT (C),,MP-829362
FR0010086520p,PERFORMANCE ENVIRONNEMENT A,,
FR0010086652p,GENERALI EURO-ACTIONS (C),,MP-829199
FR0010089391p,ECUREUIL TECHNOLOGIES (D),,
FR0010091116p,ECUREUIL BENEFICES RESPONSABLE D,,MP-828973
FR0010091132p,ECUREUIL INVESTISSEMENTS,,
FR0010091173p,HORIZON C,,MP-809639
FR0010091660p,MAIF RETRAITE CROISSANCE DURABLE,,
FR0010092197p,KBL RICHELIEU CROISSANCE PME C,,
FR0010093682p,AMUNDI EUROPE MONDE,,MP-809770
FR0010093716p,ATOUT FRANCE (C),,MP-829171
FR0010093724p,CAPITOP EUROBLIG (C),,MP-809772
FR0010093872p,BNP PARIBAS OBLI REVENUS,,MP-809895
FR0010094789p,DYNAFER,,MP-806310
FR0010094805p,FEDERAL OPTIMAL S,,MP-963660
FR0010094839p,PLANISFER,,MP-806311
FR0010097642p,CPR CROISSANCE DYNAMIQUE P,,MP-803358
FR0010097667p,CPR CROISSANCE PRUDENTE P,,MP-803362
FR0010097683p,CPR CROISSANCE REACTIVE P,,MP-802713
FR0010097691p,SPIRIDON,,MP-806442
FR0010098210p,BNP PARIBAS OBLI LONG TERME (C),,MP-809514
FR0010100495p,ELAN GESTION ALTERNATIVE C,,MP-497038
FR0010101493p,BNP PARIBAS VALEURS FRANCAISES P (D),,MP-806115
FR0010101972p,ATOUT EUROPE (C),,MP-809928
FR0010104901p,BNP PARIBAS OBLI LONG TERME (D),,MP-806116
FR0010106500p,ECHIQUIER EXCELSIOR,,MP-420630
FR0010106831p,BNP PARIBAS INDICE FRANCE (C),,MP-800939
FR0010106856p,ATOUT EUROPE (D),,MP-806143
FR0010106864p,ATOUT FRANCE (D),,MP-829818
FR0010106880p,ATOUT EUROLAND D,,MP-809773
FR0010107169p,CAPITOP EUROBLIG (D),,MP-828172
FR0010107235p,BNP PARIBAS ACTIONS EUROPE P (D),,MP-806288
FR0010107706p,EURO RENDEMENT REEL (C),,MP-806292
FR0010107953p,LFP PROTECTAUX I,,MP-805717
FR0010108662p,FEDERAL MULTI ACTIONS EUROPE,,MP-807169
FR0010108977p,BNP PARIBAS ACTIONS MONDE,,MP-809513
FR0010109157p,MONTSEGUR OPPORTUNITES C,,
FR0010109165p,ODDO PROACTIF EUROPE A,,MP-806145
FR0010111526p,VENDOME FRANCE (C),,MP-800289
FR0010111674p,VENDOME SELECTION EUROPE,,MP-803332
FR0010111724p,SYCOMORE FRANCECAP I,,MP-806201
FR0010111732p,SYCOMORE FRANCECAP R,,MP-806202
FR0010112094p,BNP PARIBAS OBLI CT P (C),,
FR0010112615p,BNP PARIBAS OBLI MOYEN TERME (C),,
FR0010113894p,GF FIDELITE,,MP-806343
FR0010114108p,SEQUIN E (C),,
FR0010115014p,BNP PARIBAS OBLI MOYEN TERME (D),,
FR0010115295p,AMUNDI RENDEMENT PLUS I-C,,MP-807393
FR0010115410p,BNP PARIBAS ACTIONS EUROLAND (C),,MP-805458
FR0010116343p,BNP PARIBAS TRESORERIE P (C),,MP-829533
FR0010116541p,BNP PARIBAS ACTIONS EUROLAND (D),,MP-829697
FR0010117085p,SYCOMORE EUROPEAN GROWTH I,,MP-806203
FR0010117093p,SYCOMORE EUROPEAN GROWTH R,,MP-806204
FR0010119917p,OBJECTIF ACTIFS REELS (C),,MP-806205
FR0010120931p,SYCOMORE L/S OPPORTUNITIES A,,MP-806478
FR0010128587p,BNP PARIBAS SMALLCAP EUROLAND (C),,MP-828378
FR0010129742p,BNP PARIBAS SMALLCAP EUROLAND (D),,MP-806216
FR0010130765p,BNP PARIBAS OBLI ETAT CLASSIC,,MP-806245
FR0010130781p,ECUREUIL RELAIS PEA 2,,MP-420634
FR0010130807p,LBPAM CONVERTIBLES EUROPE M,,MP-806339
FR0010133892p,BNP PARIBAS OBLI MONDE P,,
FR0010134437p,R EURO CREDIT (D),,MP-806236
FR0010135103p,CARMIGNAC PATRIMOINE A EUR acc,,MP-829413
FR0010135327p,ALCIS CAPI,,MP-806999
FR0010135434p,BRONGNIART RENDEMENT (C),,MP-805751
FR0010137166p,BNP PARIBAS EURO VALEURS DURABLES (C),,
FR0010138370p,CNP ASSUR EUROPE NEUFLIZE OBC A,,MP-806283
FR0010143545p,PATRIMOINE (C),,MP-802666
FR0010144550p,BNP PARIBAS IMMOBILIER (D),,MP-829010
FR0010145185p,SOGEACTIONS SELECTION MONDE C,,MP-218953
FR0010146803p,BNP PARIBAS RETRAITE 2022-2024 P,,MP-806380
FR0010147603p,CARMIGNAC INVESTISSEMENT LATITUDE A EUR acc,,MP-806393
FR0010147660p,CORBEILLE UNIVERS EQUILIBRE,,MP-806693
FR0010147686p,CORBEILLE UNIVERS PERFORMANCE EUROPE,,MP-807538
FR0010147694p,CORBEILLE UNIVERS PERFORMANCE INTERNATIONAL,,MP-806696
FR0010148007p,MAXIMA A,,MP-806476
FR0010148015p,SYCOMORE EUROPEAN RECOVERY I,,
FR0010148346p,ETOILE VALEURS MOYENNES,,MP-806346
FR0010148981p,CARMIGNAC INVESTISSEMENT A EUR acc,,MP-800128
FR0010148999p,CARMIGNAC PROFIL REACTIF 75 A EUR acc,,MP-803809
FR0010149112p,CARMIGNAC EURO-ENTREPRENEURS A EUR acc,,
FR0010149120p,CARMIGNAC SECURITE A EUR acc,,MP-801801
FR0010149161p,CARMIGNAC COURT TERME A EUR acc,,MP-800127
FR0010149179p,CARMIGNAC EURO-PATRIMOINE A EUR acc,,MP-802605
FR0010149203p,CARMIGNAC PROFIL REACTIF 50 A EUR acc,,MP-804945
FR0010149211p,CARMIGNAC PROFIL REACTIF 100 A EUR acc,,MP-804946
FR0010149302p,CARMIGNAC EMERGENTS A EUR acc,,MP-802603
FR0010150433p,ALLIANZ EURO TACTIQUE,,
FR0010153320p,AMUNDI ACTIONS USA ISR P,,MP-829796
FR0010156216p,BNP PARIBAS IMMOBILIER (C),,MP-806316
FR0010156604p,AMUNDI OBLIG INTERNATIONALES (EUR) P,,MP-806517
FR0010157511p,AMUNDI ABSOLUTE EURO TAUX COURT I,,MP-806462
FR0010158048p,DORVAL MANAGEURS C,,MP-806677
FR0010164558p,FRUCTI EURO VALUE D,,
FR0010165944p,AMUNDI ACTIONS RESTRUCTURATIONS P,,MP-802924
FR0010166272p,DLV EUROPE SELECTION,,MP-420381
FR0010173237p,AMUNDI SERENITE PEA I-C,,MP-984095
FR0010173484p,NOBC OBLI SELECTION C,,
FR0010174144p,BDL REMPART EUROPE C,,MP-581492
FR0010174425p,BNP PARIBAS 1 AN PROTECTION 99 P,,
FR0010176891p,AMUNDI ACTIONS ASIE P,,MP-829797
FR0010177337p,ECUREUIL ACTIONS FRANCE,,MP-976137
FR0010177345p,SEEYOND ACTIONS CAC 40 M,,MP-964014
FR0010177378p,RESERVE ECUREUIL,,MP-184677
FR0010177535p,LCL FONDS ECHUS PEA C,,MP-973809
FR0010177899p,CHOIX SOLIDAIRE C,,MP-803943
FR0010177998p,EDMOND DE ROTHSCHILD EUROPE MIDCAPS A,,MP-829948
FR0010178665p,RAYMOND JAMES EUROPE PLUS A,,MP-806567
FR0010179671p,AMUNDI SERENITE PEA I-D,,MP-974335
FR0010183335p,SYCOMORE EUROPEAN RECOVERY A,,
FR0010183343p,SYCOMORE EUROPEAN RECOVERY R,,
FR0010184523p,MULTIGESTION INTERNATIONALE FLEXIBLE,,MP-806532
FR0010184846p,AMUNDI RESA ACTIONS EURO,,0P0000604S
FR0010185637p,AMUNDI RESA OBLIG DIVERSIFIE,,MP-547013
FR0010186668p,AMUNDI OPPORTUNITES C,,MP-547011
FR0010186700p,AMUNDI HARMONIE C,,0P00005ZU1
FR0010187898p,R CONVICTION EURO C,,MP-806533
FR0010188334p,AXA SELECTION STARS,,MP-964499
FR0010188342p,AXA OPTIMAL INCOME,,MP-963899
FR0010188383p,AMUNDI ACTIONS EMERGENTS P,,MP-829926
FR0010191197p,HARMONIS REACTIF C,,MP-806875
FR0010191908p,ECOFI CONVERTIBLES EURO C,,MP-809814
FR0010194274p,LBPAM ALTERNA 10 E,,
FR0010194340p,ECUREUIL OBLI MOYEN TERME (C),,MP-930904
FR0010194902p,AMUNDI GLOBAL MACRO MULTI-ASSET I-C,,
FR0010196295p,R MULTIGESTION MODERE,,
FR0010196303p,R MULTIGESTION DYNAMIQUE,,
FR0010196311p,R MULTIGESTION SPECIAL,,
FR0010201699p,NATIXIS SOUVERAINS EURO 5-7,,MP-801521
FR0010206144p,MANSARTIS JAPON,,MP-963829
FR0010208900p,KLE EONIA PRIME,,
FR0010209916p,BNP PARIBAS INVEST 3 MOIS PC,,MP-806635
FR0010214213p,ECOFI ACTIONS CROISSANCE EURO (C),,MP-806704
FR0010217430p,LCL OBLIGATIONS REVENU TRIM 4,,MP-800618
FR0010217448p,LCL OBLIGATIONS REVENU TRIM 5,,MP-800619
FR0010217588p,BNP PARIBAS ACTIONS ENTREPRENEURS CLASSIQUE,,MP-806646
FR0010219808p,PERFORMANCE VITAE A,,
FR0010220038p,TRUSTEAM MICROGARP,,MP-806715
FR0010221143p,LCL OBLIGATIONS COURT TERME EURO (C),,MP-809606
FR0010223537p,DELUBAC PRICING POWER P,,MP-806747
FR0010225052p,LFP ALLOCATION 7 R,,MP-806694
FR0010228221p,EGAMO MULTI ACTION X,,0P000024IR
FR0010229187p,DORVAL CONVICTIONS PEA,,MP-801528
FR0010230474p,ATOUT OPPORTUNITE C,,MP-546993
FR0010232066p,INDOSUEZ ALLEGRO (D),,MP-803195
FR0010232108p,INDOSUEZ EUROPE RENDEMENT (C),,MP-802925
FR0010232298p,BFT MONETAIRE (C),,MP-804387
FR0010233270p,ETOILE MULTI GESTION CROISSANCE,,MP-807215
FR0010233726p,GENERALI TRESORERIE B,,MP-829558
FR0010234211p,LCL OBLIGATIONS COURT TERME EURO (D),,MP-806801
FR0010234963p,HDF MULTI STRATEGIES S EUR,,MP-183152
FR0010236091p,BFT CONVERTIBLES ISR C,,MP-806820
FR0010236760p,OPTIGEST EUROPE (C),,MP-806847
FR0010236778p,MEDI IMMOBILIER,,MP-983494
FR0010237503p,ROCHE-BRUNE EUROPE ACTIONS C,,MP-805959
FR0010241240p,HMG GLOBETROTTER (C),,MP-806815
FR0010241265p,HMG GLOBETROTTER (D),,MP-806816
FR0010241281p,ETOILE MULTI GESTION USA C,,MP-421060
FR0010241620p,HDF MULTI STRATEGIES IA EUR,,MP-183141
FR0010241919p,"VIVACCIO ACTIONS ""VIVACCIO ACTIONS""",,MP-807340
FR0010242461p,ELITE 1818 EUROPE OPPORTUNITE,,MP-806856
FR0010242479p,ELITE 1818 MONDE MULTI SECTEURS,,MP-815131
FR0010242487p,ELITE 1818 SECTEUR IMMOBILIER,,MP-815132
FR0010244160p,ENERGIES RENOUVELABLES A,,
FR0010245514p,Lyxor Etf Japan,JPN,0P0000KK51
FR0010246611p,EUROPE ENTREPRENEURS,,MP-815085
FR0010247023p,ELITE 1818 EQUILIBRE,,
FR0010247783p,ODDO AVENIR EURO B,,MP-806794
FR0010247940p,CONVERTIBLE EUROPE,,
FR0010248310p,CNP ACTIONS EUROPE SCHRODERS A,,0P00005VYL
FR0010249672p,CD FRANCE EXPERTISE,,MP-803808
FR0010249847p,CD EURO IMMOBILIER (C),,MP-801359
FR0010250050p,CNP ACTIONS EUROPE PIONEER A,,
FR0010250068p,CD EUROPE EXPERTISE C,,MP-806046
FR0010250134p,HARMONIS PATRIMOINE C,,MP-804865
FR0010250829p,"VALMONDIA ""DIVERSIFIE 2""",,MP-538569
FR0010251660p,AMUNDI TRESO CORPORATE C1,,MP-806994
FR0010251736p,ATOUT MODERACTIONS C,,MP-806992
FR0010256396p,FEDERAL MULTI PME,,MP-963924
FR0010257352p,LBPAM ACTIONS EUROPE (C),,MP-806813
FR0010257527p,ALCIS SELECTION ACTIONS,,MP-815135
FR0010258756p,CPR CONSOMMATEUR ACTIONNAIRE P,,MP-807174
FR0010259382p,NATIXIS ACTIONS EURO VALUE R,,
FR0010259408p,FRIEDLAND ALLOCATION FLEXIBLE AC,,MP-494250
FR0010259424p,FLEXIGESTION PATRIMOINE,,MP-807698
FR0010259945p,OBJECTIF ACTIONS EURO A,,MP-809981
FR0010259986p,SIMBAD ACTIONS EUROPE C,,
FR0010259994p,SIMBAD ACTIONS FRANCE C,,MP-829548
FR0010260000p,SIMBAD ACTIONS MONDE C,,MP-809526
FR0010260018p,SIMBAD OBLIGATIONS C,,MP-829754
FR0010261198p,Lyxor Etf Msci Eu,MEU,1rTMEU
FR0010261321p,SICAV MONT DIVERSIFIE,,MP-533180
FR0010261842p,BNP PARIBAS UTILITIES,,
FR0010262436p,OBJECTIF SMALL CAPS FRANCE A,,MP-829143
FR0010263244p,OBJECTIF MONETAIRE EURO A,,MP-809983
FR0010263491p,AMUNDI ACTIONS FRANCE ISR I (C),,MP-807397
FR0010263574p,MONTSEGUR RENDEMENT (C),,MP-807079
FR0010265603p,MURANO DIVERSIFIE ACTIONS C,,
FR0010265611p,MURANO DIVERSIFIE IMMOBILIER C,,
FR0010265629p,MURANO DIVERSIFIE OBLIGATIONS C,,
FR0010266924p,UFF TEMPO PEA C,,MP-807187
FR0010268227p,DANJOU EQUILIBRE,,MP-420298
FR0010269829p,HOTTINGUER MONETAIRE EURO A,,MP-806853
FR0010269837p,REFLEX OPPORTUNITES R,,MP-806855
FR0010271460p,GAN DYNAMISME I (C),,MP-806952
FR0010272377p,VENDOME EURO 50,,MP-807367
FR0010274282p,ETOILE OBLI TAUX PLUS,,MP-807190
FR0010274308p,NORD EST PATRIMOINE EUROPE C,,
FR0010278416p,SG ACTIONS MONDE SELECTION C,,0P00000PML
FR0010278424p,SG OBLIG MOYEN TERME (C),,MP-829408
FR0010283838p,ROCHE-BRUNE ZONE EURO ACTIONS C,,MP-807157
FR0010283853p,SG OBLIG ETAT EURO P (C),,MP-809733
FR0010284489p,EPARGNE EUROPE DYNAMIQUE,,
FR0010284521p,SG ACTIONS EUROPE RESTRUCTURATIONS C,,
FR0010284539p,SG ACTIONS IMMOBILIER (D),,MP-809545
FR0010286005p,SEXTANT PEA A,,MP-805281
FR0010286013p,SEXTANT GRAND LARGE A,,MP-805700
FR0010286021p,SEXTANT AUTOUR DU MONDE A,,MP-806604
FR0010286732p,SG ACTIONS EUROPE LARGECAP (C),,
FR0010286740p,SG DIVERSIFIE FRANCE 85 D,,MP-809543
FR0010286765p,SG OBLIG MONDE C,,MP-809577
FR0010286872p,UFF CROISSANCE PME C,,MP-807134
FR0010286898p,UFF EURO-VALEUR C,,MP-807135
FR0010287094p,ING DIRECT STRATEGIE,,MP-807155
FR0010287102p,ING DIRECT SELECTION EUROPE,,MP-807156
FR0010287664p,SG ACTIONS FRANCE LARGECAP C,,MP-807076
FR0010288308p,GROUPAMA AVENIR EURO N,,MP-999283
FR0010289009p,SG ACTIONS EUROPE LARGECAP (D),,
FR0010289033p,SG VALOR ALPHA ACTIONS FRANCE C,,MP-378921
FR0010289090p,UNION OBLI COURT TERME C,,MP-809603
FR0010289660p,ASTORG ACTIONS EUROPE N,,MP-999290
FR0010289827p,VEGA MONDE FLEXIBLE R-C,,0P00006BTD
FR0010290924p,UNION TRESORERIE PLUS (D),,MP-807116
FR0010291161p,AMARANCE,,MP-807243
FR0010291179p,ANTHRACITE,,MP-807244
FR0010291187p,APPRECIO C,,MP-807227
FR0010291195p,HANSEATIQUE,,MP-807246
FR0010291591p,UNION OBLI MOYEN TERME C,,MP-829438
FR0010292920p,FEDERAL OPPORTUNITE EQUILIBRE,,MP-958288
FR0010295295p,LBPAM OBLI REVENUS,,0P00005TUX
